Zipcode,ZipCodeType,City,State,LocationType
62916,STANDARD,CAMPBELL HILL,IL,PRIMARY
62916,STANDARD,SHILOH HILL,IL,NOT ACCEPTABLE
62917,STANDARD,CARRIER MILLS,IL,PRIMARY
62917,STANDARD,CARRIERS MILLS,IL,NOT ACCEPTABLE
62917,STANDARD,DALLASANIA,IL,NOT ACCEPTABLE
62917,STANDARD,MITCHELLSVILLE,IL,NOT ACCEPTABLE
62918,STANDARD,CARTERVILLE,IL,PRIMARY
62918,STANDARD,BLAIRSVILLE,IL,NOT ACCEPTABLE
62918,STANDARD,CRAINVILLE,IL,NOT ACCEPTABLE
62918,STANDARD,DEWMAINE,IL,NOT ACCEPTABLE
62918,STANDARD,HAFER,IL,NOT ACCEPTABLE
62919,STANDARD,CAVE IN ROCK,IL,PRIMARY
62919,STANDARD,LAMB,IL,NOT ACCEPTABLE
62919,STANDARD,ROCK CREEK,IL,NOT ACCEPTABLE
62920,STANDARD,COBDEN,IL,PRIMARY
62921,PO BOX,COLP,IL,PRIMARY
62921,PO BOX,NEW CAMP,IL,NOT ACCEPTABLE
62921,PO BOX,OLD CAMP,IL,NOT ACCEPTABLE
62922,STANDARD,CREAL SPRINGS,IL,PRIMARY
62922,STANDARD,EGYPTIAN HILLS,IL,NOT ACCEPTABLE
62922,STANDARD,EGYPTIAN SHORES,IL,NOT ACCEPTABLE
62922,STANDARD,LAKE CREST,IL,NOT ACCEPTABLE
62923,STANDARD,CYPRESS,IL,PRIMARY
62924,STANDARD,DE SOTO,IL,PRIMARY
62924,STANDARD,BUSH,IL,NOT ACCEPTABLE
62926,STANDARD,DONGOLA,IL,PRIMARY
62926,STANDARD,WETAUG,IL,NOT ACCEPTABLE
62927,PO BOX,DOWELL,IL,PRIMARY
62928,STANDARD,EDDYVILLE,IL,PRIMARY
62930,STANDARD,ELDORADO,IL,PRIMARY
62930,STANDARD,BEULAH HEIGHTS,IL,NOT ACCEPTABLE
62930,STANDARD,COLLEGE HEIGHTS,IL,NOT ACCEPTABLE
62930,STANDARD,COTTAGEGROVE,IL,NOT ACCEPTABLE
62930,STANDARD,EAST ELDORADO,IL,NOT ACCEPTABLE
62930,STANDARD,RECTOR,IL,NOT ACCEPTABLE
62930,STANDARD,TEXAS CITY,IL,NOT ACCEPTABLE
62930,STANDARD,WASSON,IL,NOT ACCEPTABLE
62931,STANDARD,ELIZABETHTOWN,IL,PRIMARY
62932,STANDARD,ELKVILLE,IL,PRIMARY
62932,STANDARD,CHAMNESSTOWN,IL,NOT ACCEPTABLE
62932,STANDARD,HALLIDAYBORO,IL,NOT ACCEPTABLE
62933,STANDARD,ENERGY,IL,PRIMARY
62934,STANDARD,EQUALITY,IL,PRIMARY
62935,STANDARD,GALATIA,IL,PRIMARY
62935,STANDARD,HARCO,IL,ACCEPTABLE
62935,STANDARD,BRUSHY,IL,NOT ACCEPTABLE
62935,STANDARD,CORNERVILLE,IL,NOT ACCEPTABLE
62938,STANDARD,GOLCONDA,IL,PRIMARY
62938,STANDARD,BROWNFIELD,IL,ACCEPTABLE
62938,STANDARD,TEMPLE HILL,IL,ACCEPTABLE
62938,STANDARD,ROSEBUD,IL,NOT ACCEPTABLE
62939,STANDARD,GOREVILLE,IL,PRIMARY
62939,STANDARD,EAGLE POINT BAY,IL,NOT ACCEPTABLE
62939,STANDARD,PULLEYS MILL,IL,NOT ACCEPTABLE
62940,STANDARD,GORHAM,IL,PRIMARY
62940,STANDARD,GRIMSBY,IL,NOT ACCEPTABLE
62940,STANDARD,SAND RIDGE,IL,NOT ACCEPTABLE
62941,STANDARD,GRAND CHAIN,IL,PRIMARY
62941,STANDARD,HILLERMAN,IL,NOT ACCEPTABLE
62941,STANDARD,NEW GRAND CHAIN,IL,NOT ACCEPTABLE
62942,STANDARD,GRAND TOWER,IL,PRIMARY
62942,STANDARD,HOWARDTON,IL,NOT ACCEPTABLE
62942,STANDARD,RED TOWN,IL,NOT ACCEPTABLE
62943,STANDARD,GRANTSBURG,IL,PRIMARY
62943,STANDARD,DIXON SPRINGS,IL,NOT ACCEPTABLE
62943,STANDARD,GANNTOWN,IL,NOT ACCEPTABLE
62943,STANDARD,NEW COLUMBIA,IL,NOT ACCEPTABLE
62943,STANDARD,REEVESVILLE,IL,NOT ACCEPTABLE
62943,STANDARD,SAMOTH,IL,NOT ACCEPTABLE
62943,STANDARD,WARTRACE,IL,NOT ACCEPTABLE
62946,STANDARD,HARRISBURG,IL,PRIMARY
62947,STANDARD,HEROD,IL,PRIMARY
62948,STANDARD,HERRIN,IL,PRIMARY
62948,STANDARD,PAINEVILLE,IL,NOT ACCEPTABLE
62949,PO BOX,HURST,IL,PRIMARY
62950,STANDARD,JACOB,IL,PRIMARY
62950,STANDARD,DEGOGNIA,IL,NOT ACCEPTABLE
62950,STANDARD,FOUNTAIN BLUFF,IL,NOT ACCEPTABLE
62950,STANDARD,NEUNERT,IL,NOT ACCEPTABLE
62950,STANDARD,RADDLE,IL,NOT ACCEPTABLE
62951,STANDARD,JOHNSTON CITY,IL,PRIMARY
62951,STANDARD,FERGES,IL,NOT ACCEPTABLE
62951,STANDARD,FERGESTOWN,IL,NOT ACCEPTABLE
62951,STANDARD,SHAKERAG,IL,NOT ACCEPTABLE
62952,STANDARD,JONESBORO,IL,PRIMARY
62952,STANDARD,REYNOLDSVILLE,IL,NOT ACCEPTABLE
62952,STANDARD,WARE,IL,NOT ACCEPTABLE
62953,PO BOX,JOPPA,IL,PRIMARY
62954,STANDARD,JUNCTION,IL,PRIMARY
62955,PO BOX,KARBERS RIDGE,IL,PRIMARY
62956,STANDARD,KARNAK,IL,PRIMARY
62956,STANDARD,BOAZ,IL,NOT ACCEPTABLE
62957,STANDARD,MC CLURE,IL,PRIMARY
62957,STANDARD,EAST CAPE GIRARDEAU,IL,NOT ACCEPTABLE
62957,STANDARD,MCCLURE,IL,NOT ACCEPTABLE
62958,STANDARD,MAKANDA,IL,PRIMARY
62958,STANDARD,MIDLAND HILLS,IL,NOT ACCEPTABLE
62959,STANDARD,MARION,IL,PRIMARY
62959,STANDARD,SPILLERTOWN,IL,NOT ACCEPTABLE
62960,STANDARD,METROPOLIS,IL,PRIMARY
62960,STANDARD,BARGERVILLE,IL,NOT ACCEPTABLE
62960,STANDARD,ROUND KNOB,IL,NOT ACCEPTABLE
62961,PO BOX,MILLCREEK,IL,PRIMARY
62961,PO BOX,MILL CREEK,IL,NOT ACCEPTABLE
62962,STANDARD,MILLER CITY,IL,PRIMARY
62963,STANDARD,MOUND CITY,IL,PRIMARY
62964,STANDARD,MOUNDS,IL,PRIMARY
62964,STANDARD,MERIDIAN HEIGHTS,IL,NOT ACCEPTABLE
62964,STANDARD,NORTH MOUNDS,IL,NOT ACCEPTABLE
62964,STANDARD,SPENCER HEIGHTS,IL,NOT ACCEPTABLE
62965,PO BOX,MUDDY,IL,PRIMARY
62966,STANDARD,MURPHYSBORO,IL,PRIMARY
62966,STANDARD,ETHERTON,IL,NOT ACCEPTABLE
62966,STANDARD,LEVAN,IL,NOT ACCEPTABLE
62966,STANDARD,MBORO,IL,NOT ACCEPTABLE
62966,STANDARD,MOUNT CARBON,IL,NOT ACCEPTABLE
62966,STANDARD,SOMERSET,IL,NOT ACCEPTABLE
62967,STANDARD,NEW BURNSIDE,IL,PRIMARY
62969,STANDARD,OLIVE BRANCH,IL,PRIMARY
62970,STANDARD,OLMSTED,IL,PRIMARY
62971,PO BOX,ORAVILLE,IL,PRIMARY
62972,STANDARD,OZARK,IL,PRIMARY
62972,STANDARD,TUNNEL HILL,IL,ACCEPTABLE
62972,STANDARD,REYNOLDSBURG,IL,NOT ACCEPTABLE
62972,STANDARD,TUNNEL HL,IL,NOT ACCEPTABLE
62973,PO BOX,PERKS,IL,PRIMARY
62974,STANDARD,PITTSBURG,IL,PRIMARY
62974,STANDARD,ATTILA,IL,NOT ACCEPTABLE
62975,STANDARD,POMONA,IL,PRIMARY
62976,STANDARD,PULASKI,IL,PRIMARY
62977,STANDARD,RALEIGH,IL,PRIMARY
62979,STANDARD,RIDGWAY,IL,PRIMARY
62979,STANDARD,NORTH FORK,IL,NOT ACCEPTABLE
62982,STANDARD,ROSICLARE,IL,PRIMARY
62983,STANDARD,ROYALTON,IL,PRIMARY
62984,STANDARD,SHAWNEETOWN,IL,PRIMARY
62984,STANDARD,BOWLESVILLE,IL,NOT ACCEPTABLE
62984,STANDARD,GOLD HILL,IL,NOT ACCEPTABLE
62984,STANDARD,OLD SHAWNEETOWN,IL,NOT ACCEPTABLE
62984,STANDARD,SHAWNEE,IL,NOT ACCEPTABLE
62985,STANDARD,SIMPSON,IL,PRIMARY
62985,STANDARD,ROBBS,IL,ACCEPTABLE
62987,STANDARD,STONEFORT,IL,PRIMARY
62987,STANDARD,DYKERSBURG,IL,NOT ACCEPTABLE
62987,STANDARD,MCCORMICK,IL,NOT ACCEPTABLE
62988,STANDARD,TAMMS,IL,PRIMARY
62988,STANDARD,ELCO,IL,ACCEPTABLE
62990,STANDARD,THEBES,IL,PRIMARY
62990,STANDARD,GALE,IL,ACCEPTABLE
62990,STANDARD,FAYVILLE,IL,NOT ACCEPTABLE
62992,STANDARD,ULLIN,IL,PRIMARY
62993,PO BOX,UNITY,IL,PRIMARY
62993,PO BOX,TAMMS,IL,ACCEPTABLE
62994,STANDARD,VERGENNES,IL,PRIMARY
62995,STANDARD,VIENNA,IL,PRIMARY
62996,STANDARD,VILLA RIDGE,IL,PRIMARY
62996,STANDARD,AMERICA,IL,NOT ACCEPTABLE
62997,PO BOX,WILLISVILLE,IL,PRIMARY
62998,STANDARD,WOLF LAKE,IL,PRIMARY
62999,STANDARD,ZEIGLER,IL,PRIMARY
62999,STANDARD,SIX MILE,IL,NOT ACCEPTABLE
63001,PO BOX,ALLENTON,MO,PRIMARY
63005,STANDARD,CHESTERFIELD,MO,PRIMARY
63005,STANDARD,WILDWOOD,MO,ACCEPTABLE
63005,STANDARD,CLARKSON VALLEY,MO,NOT ACCEPTABLE
63005,STANDARD,GUMBO,MO,NOT ACCEPTABLE
63006,PO BOX,CHESTERFIELD,MO,PRIMARY
63010,STANDARD,ARNOLD,MO,PRIMARY
63011,STANDARD,BALLWIN,MO,PRIMARY
63011,STANDARD,ELLISVILLE,MO,ACCEPTABLE
63011,STANDARD,MANCHESTER,MO,ACCEPTABLE
63011,STANDARD,WILDWOOD,MO,ACCEPTABLE
63011,STANDARD,TOWN AND COUNTRY,MO,NOT ACCEPTABLE
63011,STANDARD,WINCHESTER,MO,NOT ACCEPTABLE
63012,STANDARD,BARNHART,MO,PRIMARY
63013,STANDARD,BEAUFORT,MO,PRIMARY
63014,STANDARD,BERGER,MO,PRIMARY
63014,STANDARD,ETLAH,MO,NOT ACCEPTABLE
63015,STANDARD,CATAWISSA,MO,PRIMARY
63015,STANDARD,LA BARQUE CRK,MO,NOT ACCEPTABLE
63016,STANDARD,CEDAR HILL,MO,PRIMARY
63016,STANDARD,LA BARQUE CRK,MO,NOT ACCEPTABLE
63016,STANDARD,LABARQUE CRK,MO,NOT ACCEPTABLE
63016,STANDARD,LAKE ADELLE,MO,NOT ACCEPTABLE
63017,STANDARD,CHESTERFIELD,MO,PRIMARY
63017,STANDARD,TOWN AND COUNTRY,MO,ACCEPTABLE
63017,STANDARD,TWN AND CNTRY,MO,ACCEPTABLE
63017,STANDARD,CLARKSON VALLEY,MO,NOT ACCEPTABLE
63019,STANDARD,CRYSTAL CITY,MO,PRIMARY
63020,STANDARD,DE SOTO,MO,PRIMARY
63020,STANDARD,DESOTO,MO,NOT ACCEPTABLE
63020,STANDARD,OLYMPIAN VILLAGE,MO,NOT ACCEPTABLE
63020,STANDARD,VALLES MINES,MO,NOT ACCEPTABLE
63021,STANDARD,BALLWIN,MO,PRIMARY
63021,STANDARD,ELLISVILLE,MO,ACCEPTABLE
63021,STANDARD,MANCHESTER,MO,ACCEPTABLE
63021,STANDARD,WILDWOOD,MO,ACCEPTABLE
63021,STANDARD,SHERMAN,MO,NOT ACCEPTABLE
63021,STANDARD,TWIN OAKS,MO,NOT ACCEPTABLE
63021,STANDARD,WINCHESTER,MO,NOT ACCEPTABLE
63022,PO BOX,BALLWIN,MO,PRIMARY
63023,STANDARD,DITTMER,MO,PRIMARY
63024,PO BOX,BALLWIN,MO,PRIMARY
63025,STANDARD,EUREKA,MO,PRIMARY
63025,STANDARD,ALLENTON,MO,ACCEPTABLE
63025,STANDARD,BYRNES MILL,MO,ACCEPTABLE
63025,STANDARD,CRESCENT,MO,ACCEPTABLE
63025,STANDARD,WILDWOOD,MO,ACCEPTABLE
63025,STANDARD,HOENE SPRING,MO,NOT ACCEPTABLE
63025,STANDARD,HOUSE SPRINGS,MO,NOT ACCEPTABLE
63025,STANDARD,LA BARQUE CRK,MO,NOT ACCEPTABLE
63025,STANDARD,TIMES BEACH,MO,NOT ACCEPTABLE
63026,STANDARD,FENTON,MO,PRIMARY
63026,STANDARD,MURPHY,MO,NOT ACCEPTABLE
63028,STANDARD,FESTUS,MO,PRIMARY
63030,STANDARD,FLETCHER,MO,PRIMARY
63031,STANDARD,FLORISSANT,MO,PRIMARY
63031,STANDARD,FLOR,MO,NOT ACCEPTABLE
63032,PO BOX,FLORISSANT,MO,PRIMARY
63033,STANDARD,FLORISSANT,MO,PRIMARY
63033,STANDARD,BLACK JACK,MO,NOT ACCEPTABLE
63034,STANDARD,FLORISSANT,MO,PRIMARY
63036,STANDARD,FRENCH VILLAGE,MO,PRIMARY
63036,STANDARD,FRENCH VLG,MO,ACCEPTABLE
63037,STANDARD,GERALD,MO,PRIMARY
63038,STANDARD,GLENCOE,MO,PRIMARY
63038,STANDARD,ELLISVILLE,MO,ACCEPTABLE
63038,STANDARD,WILDWOOD,MO,ACCEPTABLE
63038,STANDARD,POND,MO,NOT ACCEPTABLE
63039,STANDARD,GRAY SUMMIT,MO,PRIMARY
63040,STANDARD,GROVER,MO,PRIMARY
63040,STANDARD,WILDWOOD,MO,ACCEPTABLE
63040,STANDARD,LAKE CHESTERFIELD,MO,NOT ACCEPTABLE
63040,STANDARD,POND,MO,NOT ACCEPTABLE
63041,STANDARD,GRUBVILLE,MO,PRIMARY
63042,STANDARD,HAZELWOOD,MO,PRIMARY
63042,STANDARD,ROBERTSON,MO,NOT ACCEPTABLE
63042,STANDARD,VIGUS,MO,NOT ACCEPTABLE
63043,STANDARD,MARYLAND HEIGHTS,MO,PRIMARY
63043,STANDARD,HAZELWOOD,MO,ACCEPTABLE
63043,STANDARD,MARYLAND HTS,MO,ACCEPTABLE
63044,STANDARD,BRIDGETON,MO,PRIMARY
63044,STANDARD,HAZELWOOD,MO,ACCEPTABLE
63044,STANDARD,BRIDGETON TERRACE,MO,NOT ACCEPTABLE
63045,STANDARD,EARTH CITY,MO,PRIMARY
63045,STANDARD,BRIDGETON,MO,NOT ACCEPTABLE
63045,STANDARD,HAZELWOOD,MO,NOT ACCEPTABLE
63047,PO BOX,HEMATITE,MO,PRIMARY
63048,STANDARD,HERCULANEUM,MO,PRIMARY
63049,STANDARD,HIGH RIDGE,MO,PRIMARY
63049,STANDARD,BYRNES MILL,MO,ACCEPTABLE
63049,STANDARD,HOUSE SPRINGS,MO,NOT ACCEPTABLE
63050,STANDARD,HILLSBORO,MO,PRIMARY
63051,STANDARD,HOUSE SPRINGS,MO,PRIMARY
63051,STANDARD,BYRNES MILL,MO,ACCEPTABLE
63051,STANDARD,LA BARQUE CRK,MO,NOT ACCEPTABLE
63052,STANDARD,IMPERIAL,MO,PRIMARY
63052,STANDARD,ANTONIA,MO,ACCEPTABLE
63052,STANDARD,OTTO,MO,ACCEPTABLE
63052,STANDARD,SULPHUR SPG,MO,ACCEPTABLE
63052,STANDARD,SULPHUR SPRINGS,MO,ACCEPTABLE
63053,PO BOX,KIMMSWICK,MO,PRIMARY
63053,PO BOX,IMPERIAL,MO,ACCEPTABLE
63055,STANDARD,LABADIE,MO,PRIMARY
63056,STANDARD,LESLIE,MO,PRIMARY
63057,PO BOX,LIGUORI,MO,PRIMARY
63060,STANDARD,LONEDELL,MO,PRIMARY
63061,STANDARD,LUEBBERING,MO,PRIMARY
63065,PO BOX,MAPAVILLE,MO,PRIMARY
63066,PO BOX,MORSE MILL,MO,PRIMARY
63068,STANDARD,NEW HAVEN,MO,PRIMARY
63068,STANDARD,CAMPBELLTON,MO,NOT ACCEPTABLE
63068,STANDARD,DETMOLD,MO,NOT ACCEPTABLE
63068,STANDARD,DISSEN,MO,NOT ACCEPTABLE
63068,STANDARD,LYON,MO,NOT ACCEPTABLE
63068,STANDARD,STONY HILL,MO,NOT ACCEPTABLE
63069,STANDARD,PACIFIC,MO,PRIMARY
63069,STANDARD,LA BARQUE CRK,MO,ACCEPTABLE
63069,STANDARD,WILDWOOD,MO,ACCEPTABLE
63070,STANDARD,PEVELY,MO,PRIMARY
63070,STANDARD,HORINE,MO,NOT ACCEPTABLE
63071,STANDARD,RICHWOODS,MO,PRIMARY
63072,STANDARD,ROBERTSVILLE,MO,PRIMARY
63073,PO BOX,SAINT ALBANS,MO,PRIMARY
63074,STANDARD,SAINT ANN,MO,PRIMARY
63074,STANDARD,NORTHWEST PLAZA,MO,ACCEPTABLE
63074,STANDARD,NW PLAZA,MO,ACCEPTABLE
63074,STANDARD,SAINT ANNE,MO,NOT ACCEPTABLE
63074,STANDARD,ST ANNE,MO,NOT ACCEPTABLE
63077,STANDARD,SAINT CLAIR,MO,PRIMARY
63079,PO BOX,STANTON,MO,PRIMARY
63080,STANDARD,SULLIVAN,MO,PRIMARY
63080,STANDARD,MIRAMIGUOA PARK,MO,NOT ACCEPTABLE
63080,STANDARD,OAK GROVE VILLAGE,MO,NOT ACCEPTABLE
63080,STANDARD,PEA RIDGE,MO,NOT ACCEPTABLE
63080,STANDARD,SPRING BLUFF,MO,NOT ACCEPTABLE
63080,STANDARD,STRAIN,MO,NOT ACCEPTABLE
63084,STANDARD,UNION,MO,PRIMARY
63084,STANDARD,MOSELLE,MO,NOT ACCEPTABLE
63087,STANDARD,VALLES MINES,MO,PRIMARY
63088,STANDARD,VALLEY PARK,MO,PRIMARY
63088,STANDARD,MANCHESTER,MO,ACCEPTABLE
63088,STANDARD,TWIN OAKS,MO,ACCEPTABLE
63089,STANDARD,VILLA RIDGE,MO,PRIMARY
63090,STANDARD,WASHINGTON,MO,PRIMARY
63090,STANDARD,CAMPBELLTON,MO,NOT ACCEPTABLE
63090,STANDARD,CLOVER BOTTOM,MO,NOT ACCEPTABLE
63091,STANDARD,ROSEBUD,MO,PRIMARY
63099,UNIQUE,FENTON,MO,PRIMARY
63099,UNIQUE,MARITZ INC,MO,NOT ACCEPTABLE
63101,STANDARD,SAINT LOUIS,MO,PRIMARY
63102,STANDARD,SAINT LOUIS,MO,PRIMARY
63103,STANDARD,SAINT LOUIS,MO,PRIMARY
63104,STANDARD,SAINT LOUIS,MO,PRIMARY
63105,STANDARD,SAINT LOUIS,MO,PRIMARY
63105,STANDARD,CLAYTON,MO,ACCEPTABLE
63105,STANDARD,UNIVERSITY CITY,MO,NOT ACCEPTABLE
63106,STANDARD,SAINT LOUIS,MO,PRIMARY
63107,STANDARD,SAINT LOUIS,MO,PRIMARY
63108,STANDARD,SAINT LOUIS,MO,PRIMARY
63109,STANDARD,SAINT LOUIS,MO,PRIMARY
63110,STANDARD,SAINT LOUIS,MO,PRIMARY
63111,STANDARD,SAINT LOUIS,MO,PRIMARY
63112,STANDARD,SAINT LOUIS,MO,PRIMARY
63112,STANDARD,WELLSTON,MO,NOT ACCEPTABLE
63113,STANDARD,SAINT LOUIS,MO,PRIMARY
63113,STANDARD,LOUIS,MO,NOT ACCEPTABLE
63114,STANDARD,SAINT LOUIS,MO,PRIMARY
63114,STANDARD,BRECKENRIDGE HILLS,MO,ACCEPTABLE
63114,STANDARD,BRECKNRDG HLS,MO,ACCEPTABLE
63114,STANDARD,OVERLAND,MO,ACCEPTABLE
63114,STANDARD,CHARLACK,MO,NOT ACCEPTABLE
63114,STANDARD,SAINT JOHN,MO,NOT ACCEPTABLE
63114,STANDARD,VINITA PARK,MO,NOT ACCEPTABLE
63115,STANDARD,SAINT LOUIS,MO,PRIMARY
63116,STANDARD,SAINT LOUIS,MO,PRIMARY
63117,STANDARD,SAINT LOUIS,MO,PRIMARY
63117,STANDARD,RICHMOND HEIGHTS,MO,ACCEPTABLE
63117,STANDARD,RICHMOND HTS,MO,ACCEPTABLE
63118,STANDARD,SAINT LOUIS,MO,PRIMARY
63119,STANDARD,SAINT LOUIS,MO,PRIMARY
63119,STANDARD,WEBSTER GROVES,MO,ACCEPTABLE
63119,STANDARD,WEBSTER GRVS,MO,ACCEPTABLE
63119,STANDARD,ROCK HILL,MO,NOT ACCEPTABLE
63119,STANDARD,SHREWSBURY,MO,NOT ACCEPTABLE
63120,STANDARD,SAINT LOUIS,MO,PRIMARY
63120,STANDARD,GOODFELLOW TERRACE,MO,NOT ACCEPTABLE
63120,STANDARD,PINE LAWN,MO,NOT ACCEPTABLE
63121,STANDARD,SAINT LOUIS,MO,PRIMARY
63121,STANDARD,NORMANDY,MO,ACCEPTABLE
63121,STANDARD,BEL NOR,MO,NOT ACCEPTABLE
63121,STANDARD,BEL RIDGE,MO,NOT ACCEPTABLE
63121,STANDARD,BELLERIVE,MO,NOT ACCEPTABLE
63121,STANDARD,BEVERLY HILLS,MO,NOT ACCEPTABLE
63121,STANDARD,NORTHWOODS,MO,NOT ACCEPTABLE
63121,STANDARD,PASADENA HILLS,MO,NOT ACCEPTABLE
63121,STANDARD,PASADENA PARK,MO,NOT ACCEPTABLE
63121,STANDARD,VELDA VILLAGE HILLS,MO,NOT ACCEPTABLE
63122,STANDARD,SAINT LOUIS,MO,PRIMARY
63122,STANDARD,KIRKWOOD,MO,ACCEPTABLE
63122,STANDARD,DES PERES,MO,NOT ACCEPTABLE
63122,STANDARD,GLENDALE,MO,NOT ACCEPTABLE
63122,STANDARD,OAKLAND,MO,NOT ACCEPTABLE
63122,STANDARD,WARSON WOODS,MO,NOT ACCEPTABLE
63123,STANDARD,SAINT LOUIS,MO,PRIMARY
63123,STANDARD,AFFTON,MO,ACCEPTABLE
63123,STANDARD,GREEN PARK,MO,NOT ACCEPTABLE
63123,STANDARD,WILBUR PARK,MO,NOT ACCEPTABLE
63124,STANDARD,SAINT LOUIS,MO,PRIMARY
63124,STANDARD,CLAYTON,MO,ACCEPTABLE
63124,STANDARD,LADUE,MO,NOT ACCEPTABLE
63124,STANDARD,UNIVERSITY CITY,MO,NOT ACCEPTABLE
63125,STANDARD,SAINT LOUIS,MO,PRIMARY
63125,STANDARD,LEMAY,MO,ACCEPTABLE
63125,STANDARD,BELLA VILLA,MO,NOT ACCEPTABLE
63125,STANDARD,CHARLES J COYLE,MO,NOT ACCEPTABLE
63126,STANDARD,SAINT LOUIS,MO,PRIMARY
63126,STANDARD,SAPPINGTON,MO,ACCEPTABLE
63126,STANDARD,CRESTWOOD,MO,NOT ACCEPTABLE
63127,STANDARD,SAINT LOUIS,MO,PRIMARY
63127,STANDARD,SAPPINGTON,MO,ACCEPTABLE
63127,STANDARD,SUNSET HILLS,MO,NOT ACCEPTABLE
63128,STANDARD,SAINT LOUIS,MO,PRIMARY
63128,STANDARD,SAPPINGTON,MO,ACCEPTABLE
63129,STANDARD,SAINT LOUIS,MO,PRIMARY
63129,STANDARD,MEHLVILLE,MO,NOT ACCEPTABLE
63129,STANDARD,OAKVILLE,MO,NOT ACCEPTABLE
63130,STANDARD,SAINT LOUIS,MO,PRIMARY
63130,STANDARD,UNIVERSITY CITY,MO,ACCEPTABLE
63130,STANDARD,UNIVERSITY CY,MO,ACCEPTABLE
63130,STANDARD,U CITY,MO,NOT ACCEPTABLE
63130,STANDARD,UNIV CITY,MO,NOT ACCEPTABLE
63131,STANDARD,SAINT LOUIS,MO,PRIMARY
63131,STANDARD,DES PERES,MO,ACCEPTABLE
63131,STANDARD,FRONTENAC,MO,ACCEPTABLE
63131,STANDARD,COUNTRY LIFE ACRES,MO,NOT ACCEPTABLE
63131,STANDARD,CRYSTAL LAKE PARK,MO,NOT ACCEPTABLE
63131,STANDARD,HUNTLEIGH,MO,NOT ACCEPTABLE
63131,STANDARD,TOWN AND COUNTRY,MO,NOT ACCEPTABLE
63131,STANDARD,WESTWOOD,MO,NOT ACCEPTABLE
63132,STANDARD,SAINT LOUIS,MO,PRIMARY
63132,STANDARD,OLIVETTE,MO,ACCEPTABLE
63132,STANDARD,UNIVERSITY CITY,MO,NOT ACCEPTABLE
63133,STANDARD,SAINT LOUIS,MO,PRIMARY
63133,STANDARD,GREENDALE,MO,NOT ACCEPTABLE
63133,STANDARD,HANLEY HILLS,MO,NOT ACCEPTABLE
63133,STANDARD,PAGEDALE,MO,NOT ACCEPTABLE
63133,STANDARD,WELLSTON,MO,NOT ACCEPTABLE
63134,STANDARD,SAINT LOUIS,MO,PRIMARY
63134,STANDARD,BERKELEY,MO,ACCEPTABLE
63134,STANDARD,EDMUNDSON,MO,NOT ACCEPTABLE
63134,STANDARD,WOODSON TERRACE,MO,NOT ACCEPTABLE
63135,STANDARD,SAINT LOUIS,MO,PRIMARY
63135,STANDARD,FERGUSON,MO,ACCEPTABLE
63135,STANDARD,BURKE CITY,MO,NOT ACCEPTABLE
63135,STANDARD,CALVERTON PARK,MO,NOT ACCEPTABLE
63135,STANDARD,DELLWOOD,MO,NOT ACCEPTABLE
63135,STANDARD,HAZELWOOD,MO,NOT ACCEPTABLE
63136,STANDARD,SAINT LOUIS,MO,PRIMARY
63136,STANDARD,JENNINGS,MO,ACCEPTABLE
63136,STANDARD,COUNTRY CLUB HILLS,MO,NOT ACCEPTABLE
63136,STANDARD,DELLWOOD,MO,NOT ACCEPTABLE
63136,STANDARD,FERGUSON,MO,NOT ACCEPTABLE
63136,STANDARD,FLORDELL HILLS,MO,NOT ACCEPTABLE
63136,STANDARD,MOLINE ACRES,MO,NOT ACCEPTABLE
63137,STANDARD,SAINT LOUIS,MO,PRIMARY
63137,STANDARD,NORTH COUNTY,MO,ACCEPTABLE
63137,STANDARD,BELLEFONTAINE NEIGHBORS,MO,NOT ACCEPTABLE
63137,STANDARD,GLASGOW VILLAGE,MO,NOT ACCEPTABLE
63137,STANDARD,RIVERVIEW,MO,NOT ACCEPTABLE
63138,STANDARD,SAINT LOUIS,MO,PRIMARY
63138,STANDARD,NORTH COUNTY,MO,ACCEPTABLE
63138,STANDARD,SPANISH LAKE,MO,NOT ACCEPTABLE
63139,STANDARD,SAINT LOUIS,MO,PRIMARY
63140,STANDARD,SAINT LOUIS,MO,PRIMARY
63140,STANDARD,BERKELEY,MO,ACCEPTABLE
63140,STANDARD,KINLOCH,MO,ACCEPTABLE
63141,STANDARD,SAINT LOUIS,MO,PRIMARY
63141,STANDARD,CREVE COEUR,MO,ACCEPTABLE
63143,STANDARD,SAINT LOUIS,MO,PRIMARY
63143,STANDARD,MAPLEWOOD,MO,ACCEPTABLE
63144,STANDARD,SAINT LOUIS,MO,PRIMARY
63144,STANDARD,BRENTWOOD,MO,ACCEPTABLE
63145,PO BOX,SAINT LOUIS,MO,PRIMARY
63145,PO BOX,LAMBERT ARPRT,MO,ACCEPTABLE
63145,PO BOX,FERGUSON,MO,NOT ACCEPTABLE
63145,PO BOX,LAMBERT AIRPORT,MO,NOT ACCEPTABLE
63146,STANDARD,SAINT LOUIS,MO,PRIMARY
63146,STANDARD,WEST COUNTY,MO,NOT ACCEPTABLE
63147,STANDARD,SAINT LOUIS,MO,PRIMARY
63150,UNIQUE,SAINT LOUIS,MO,PRIMARY
63150,UNIQUE,BANK OF AMERICA,MO,NOT ACCEPTABLE
63151,PO BOX,SAINT LOUIS,MO,PRIMARY
